name,id,date_start,date_end,region,type,event,draw,round,score
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 2,21-521-6
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 3,21-1521-14
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 2,21-1721-18
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Finals,11-2121-1921-19
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 3,21-521-12
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 2,13-2121-821-7
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Quarter Finals,21-1521-13
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 3,21-1617-2121-14
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 2,21-621-11
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Semi Finals,21-1421-14
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 3,21-921-4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 2,21-1521-17
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Quarter Finals,21-1721-15
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 2,21-821-13
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 3,21-1522-20
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 2,21-321-2
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Winner,16-2121-1421-19
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 2,21-1719-2121-13
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 3,21-1721-14
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 2,21-1620-2221-18
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Quarter Finals,16-2121-1922-20
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 2,21-1321-15
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 3,21-1621-5
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Semi Finals,21-821-14
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 2,21-1721-19
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 3,21-1321-18
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Quarter Finals,21-621-10
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 3,21-121-2
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Finals,21-1421-14
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 2,21-1521-14
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 3,21-1821-8
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 2,21-821-3
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Quarter Finals,20-2225-2325-23
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 2,21-1921-15
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 3,13-2121-1421-14
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Semi Finals,13-2121-1321-19
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 2,21-1621-10
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Quarter Finals,21-721-7
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 2,21-1421-10
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,XD U15,13,Round 3,21-1921-13
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 3,21-521-14
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Quarter Finals,19-2121-1121-19
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 3,21-821-8
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 2,21-421-8
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Semi Finals,25-2312-2121-19
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 3,21-1221-10
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Quarter Finals,21-1221-11
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 3,23-2121-18
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 2,21-1421-15
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Finals,21-158-2121-15
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 3,21-1521-12
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Quarter Finals,21-1321-4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 3,21-621-9
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 2,21-621-6
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Semi Finals,21-1721-16
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 3,25-2321-16
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 2,21-1621-13
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Quarter Finals,21-521-14
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 3,16-2121-1021-11
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 2,21-1721-18
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Winner,21-1021-15
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 2,21-1021-12
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 3,21-1621-13
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Quarter Finals,21-1521-17
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 2,21-1621-19
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 3,23-2117-2121-17
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Semi Finals,21-1321-11
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 2,21-1121-3
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 3,21-521-9
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Quarter Finals,21-1821-18
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 3,21-821-5
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Finals,21-1221-15
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 3,21-921-6
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Quarter Finals,21-1421-14
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 2,21-221-4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Semi Finals,21-1621-14
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 2,21-721-11
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 3,21-1621-9
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Quarter Finals,21-921-7
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BD U15,14,Round 3,21-421-4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,15,Quarter Finals,21-1821-17
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,15,Round 2,21-121-0
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,15,Semi Finals,21-1518-2121-11
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,15,Quarter Finals,21-921-10
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,15,Round 2,21-1621-14
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,15,Finals,21-1727-25
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,15,Quarter Finals,20-2221-1921-10
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,15,Round 2,21-121-4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,15,Semi Finals,21-1921-12
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,15,Quarter Finals,21-421-15
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,15,Round 2,21-119-2122-20
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,15,Winner,21-1921-12
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,15,Round 2,21-1317-2121-18
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,15,Quarter Finals,21-1021-9
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,15,Semi Finals,21-1221-8
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,15,Round 2,21-1621-6
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,15,Quarter Finals,21-1521-19
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,15,Finals,13-2121-821-19
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,15,Round 2,21-821-10
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,15,Quarter Finals,21-1921-18
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,15,Semi Finals,21-1021-5
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,15,Round 2,21-1221-9
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,GD U15,15,Quarter Finals,19-2121-1621-16
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 4,21-1821-6
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-621-4
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Quarter Finals,21-1119-2121-18
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-621-11
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 4,21-1621-15
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-1021-14
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 2,21-1921-18
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Semi Finals,21-1921-14
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-1821-9
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 4,17-2121-1626-24
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-1521-14
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Quarter Finals,21-1321-13
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-721-12
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 4,21-1221-17
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-1421-14
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 2,12-4Retired
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Finals,10-2121-1621-8
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-1321-10
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 4,21-1221-16
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-1321-8
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Quarter Finals,21-1522-2421-17
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-521-8
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 4,21-1521-19
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-1421-12
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 2,21-1321-11
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Semi Finals,21-1221-11
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-921-9
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 4,19-2121-921-15
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-721-11
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 2,21-621-5
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Quarter Finals,23-2121-19
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-1321-9
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 4,21-1821-16
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-1521-18
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 2,21-1221-10
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Winner,21-1810-2122-20
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 2,23-2121-12
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-1521-18
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 4,21-621-13
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-1222-20
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Quarter Finals,23-2114-2121-18
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 2,21-1121-17
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-321-6
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 4,15-2121-1521-14
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-621-10
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Semi Finals,21-1622-20
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 2,21-1217-2121-18
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-921-18
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 4,21-1819-2121-10
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-321-7
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Quarter Finals,21-1321-14
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-1821-16
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 4,21-921-10
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-1021-16
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Finals,17-2121-1221-13
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 2,21-1321-9
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-921-8
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 4,21-1321-18
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-1418-2121-19
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Quarter Finals,17-2121-921-14
2026 YONEX Arena SoCal ORC,239635E4-C300-4F6A-A364-7062F0430F30,2026-01-17,2026-01-19,SoCal,ORC,BS U17,16,Round 3,21-1421-18
